waveobs	flux	err
375.0060386433648	-0.05495156012230169	0.007090164520980792
375.01213982999224	-0.06603296249181441	0.007743012896836669
375.01824101661964	-0.06512645336003774	0.0077385025818585106
375.0243422032468	-0.048025261325841534	0.006612881165049607
375.03044338987434	-0.054038102444276	0.006819468624480685
375.0365445765018	-0.0638306197497502	0.006851067255118816
375.04264576312914	-0.05591823658502531	0.0074192496638927265
375.0487469497565	-0.057687893173184956	0.00694756027396725
375.0548481363839	-0.06769709769193681	0.007209173140962811
375.0609493230113	0.9759426088622736	0.12665502373539522
375.06705050963865	0.977320896314991	0.12032569703991906
375.0731516962661	0.32833423872979095	0.07823127435641639
375.0792528828935	-0.04382105418801444	0.006683971662059527
375.08535406952086	-0.05298415787033589	0.0062116144785668076
375.0914552561482	-0.05296284470214588	0.006551466179432572
375.09755644277567	-0.05943088001142734	0.007357982178756209
375.103657629403	-0.06792765230029253	0.007418275598338981
375.10975881603036	-0.049263689144625034	0.0064722790214045995
375.11586000265777	0.33679054219769006	0.07191578830526846
375.12196118928523	-0.057536751742429455	0.007031642853137469
375.12806237591263	-0.05834234768168092	0.006615325794187886
375.13416356254	-0.0721153184312738	0.00786205725232227
375.1402647491673	0.08663235755415737	0.053967129625892646
375.14636593579473	-0.08788786754414678	0.008088860740361317
375.152467122422	-0.07345288348914467	0.00787352675993156
375.1585683090496	-0.05370622646776751	0.0062978055678948024
375.1646694956769	-0.06552697304020694	0.007480070384098716
375.1707706823043	1.0058547631942405	0.11432515682772947
375.17687186893164	0.6919098952522951	0.11144317448611961
375.18297305555916	0.4441271071931197	0.0753374135939698
375.1890742421865	0.5128144068944871	0.06949365549791482
375.1951754288138	0.47565930680655377	0.07747678567541091
375.20127661544126	0.9655438812736815	0.11363511877449459
375.2073778020688	0.718965769720649	0.09498666583720217
375.213478988696	0.4784271590003652	0.07989602035941137
375.2195801753234	-0.05417244512709013	0.027576501774337073
375.2256813619508	-0.11381011845206512	0.009821850038333432
375.23178254857817	-0.10988677016411559	0.009482752240419634
375.2378837352056	-0.06167692518006142	0.006696096156478305
375.243984921833	-0.049034100710202	0.005916743144086501
375.2500861084604	0.44663930254905465	0.07488322729764381
375.25618729508784	1.080368655420092	0.11387522716268342
375.2622884817151	0.6263148742897102	0.09888640920279598
375.2683896683426	0.3715052032194539	0.072003660532227
375.27449085496994	0.5119414784361139	0.07301347090566722
375.28059204159723	-0.03569044879304976	0.005217809868745348
375.2866932282247	-0.010667199482259018	0.002275262897247221
375.29279441485215	-0.027662121461191035	0.004069616062339291
375.2988956014795	0.33209331075395876	0.06348748600429521
375.30499678810685	0.8033089709306684	0.09122408566020869
375.31109797473437	0.5567628646132144	0.08386954029476318
375.3171991613617	0.24254143058167518	0.057942572536324774
375.32330034798906	0.31976745344646773	0.06375112435092901
375.32940153461647	0.4845378735082906	0.07942211460771892
375.3355027212438	0.5420714669252575	0.07165570222722568
375.34160390787116	0.3063465750055821	0.06048536254638303
375.3477050944986	0.6551935979919814	0.08272506402353275
375.353806281126	0.5651191975344068	0.0814633027700675
375.3599074677534	0.6290647722258349	0.07539868983592879
375.3660086543808	0.43300442251423343	0.06561038587353966
375.37210984100824	0.47814878902620345	0.0739271615010872
375.37821102763564	0.4980807290981339	0.07028635471776302
375.3843122142628	0.924236459620204	0.09832477200245072
375.39041340089034	0.7258408751494771	0.08789698333144143
375.3965145875178	0.9203803589612902	0.09492059226131383
375.4026157741452	0.5240605221319753	0.08298832336767165
375.4087169607725	0.5254871649367985	0.08277670830045177
375.4148181473999	0.5428631019678729	0.07768782018698138
375.4209193340273	0.5816666041678612	0.08106209038272726
375.42702052065465	0.6003133158864045	0.07474665179845891
375.43312170728206	0.6634385320823845	0.08081212460638384
375.4392228939095	0.5827118050047073	0.07133096357056051
375.44532408053686	0.25327754090067023	0.052199769879144604
375.4514252671642	0.4557557479265882	0.06765395157738091
375.4575264537917	0.5884456009205313	0.0730505579945389
375.463627640419	0.42063201812087436	0.06381482144295414
375.46972882704637	0.46278153442280473	0.07089665920835464
375.4758300136738	0.6333061325617716	0.07870308502827525
375.48193120030123	0.5500517560982647	0.07742493997099395
375.48803238692864	0.6512045557048691	0.07935619144293003
375.494133573556	0.03117289114017638	0.04315965584323496
375.5002347601833	0.45660681891117344	0.0638647955769151
375.50633594681074	0.621272642756851	0.07768488548566803
375.512437133438	0.36411445447669766	0.06687652018062348
375.5185383200656	0.627640604368676	0.07681005348847746
375.5246395066929	0.6339801076702064	0.07868520863134035
375.5307406933203	0.42165250365681145	0.06432079952899401
375.53684187994764	0.5169496980484726	0.06942552867373301
375.5429430665751	0.8193310059381558	0.08012912602047055
375.5490442532025	0.3939889282170913	0.06215433327772389
375.5551454398298	0.38165734548773955	0.058696159940011636
375.5612466264572	0.3995250504620131	0.0589755590521832
375.5673478130847	0.5833867346653606	0.07165234117867553
375.573448999712	0.5406245536675818	0.0698360142778083
375.57955018633936	0.3435102678868988	0.059871155257603594
375.5856513729668	0.47088412481033537	0.06573864272110942
375.59175255959417	0.7748626289824736	0.07963261482926276
375.59785374622163	0.7016434388917661	0.07096377205954787
375.603954932849	0.3657612539238108	0.05341037006342472
375.6100561194764	0.4005049468421711	0.05486139065686586
375.61615730610384	0.42380739741953766	0.05916328810113355
375.6222584927311	0.5082139897550811	0.06074683513130558
375.6283596793586	0.5298401034102693	0.06777555918030265
375.63446086598594	0.39900493144110083	0.05773989045740555
375.64056205261335	0.38372686132561556	0.05722504337372702
375.6466632392407	0.10104050778551209	0.03789678776092411
375.65276442586816	0.4243392344884632	0.054332789971916706
375.6588656124955	0.6608917609140317	0.07056559852544822
375.66496679912285	0.6518306765280014	0.06906809540259679
375.67106798575026	0.5812976214117226	0.065591739731949
375.6771691723777	0.6339183369322161	0.06454279950957774
375.68327035900506	0.4534950871606998	0.056388472549196586
375.68937154563247	0.4702269687560598	0.058499463846354606
375.6954727322598	0.7170576057037293	0.0666762916792264
375.70157391888716	0.52713277241927	0.0590159450421468
375.7076751055146	0.25959975395894497	0.04410536664894115
375.71377629214203	0.6225714279611112	0.06320357245647014
375.7198774787694	0.6934220028114625	0.06501859924376713
375.7259786653968	0.4610515760535939	0.056375886098115995
375.7320798520241	0.17353612060054377	0.040904668790134144
375.73818103865165	0.6168952554504318	0.06396259234201941
375.7442822252789	0.42550545910090254	0.055644009633999895
375.75038341190634	0.7287311782612658	0.070175605788083
375.7564845985338	0.5513788832212182	0.06103766118358257
375.7625857851612	0.40837537775447275	0.050865644709868076
375.7686869717885	0.31944647915951946	0.046424684893010416
375.7747881584159	0.6079684411351396	0.06255113636424463
375.78088934504336	0.2099047854004164	0.03323903589966259
375.7869905316707	0.21906766796290694	0.04007743167861923
375.79309171829806	0.18471217498161907	0.036305903223672525
375.7991929049255	0.26280825837383104	0.04249553456955372
375.80529409155287	0.5823414120392704	0.05604459035527009
375.8113952781802	0.3879103058279225	0.045263934247332174
375.8174964648077	0.4324300651014087	0.048135207591854245
375.823597651435	0.4584134651435822	0.04548604672401908
375.82969883806237	0.3925564519118082	0.04321590018954296
375.8358000246897	0.3509175257844928	0.038734059960801315
375.84190121131724	0.6155958206442396	0.05626615114007769
375.84800239794464	0.3124458732159119	0.04149931522513147
375.854103584572	0.6837873676961018	0.061855591094974086
375.86020477119934	0.7092706933027471	0.05860810562221269
375.86630595782674	0.5891147681125646	0.057910387955006006
375.87240714445403	0.4810978084286784	0.049681697633044516
375.8785083310816	0.1625639786517411	0.03331596511751522
375.8846095177089	0.43695871588267693	0.05269244081447552
375.8907107043363	-0.07439516860783582	0.005862960311353106
375.89681189096365	-0.06857859148274703	0.005405839960462539
375.9029130775911	-0.06784343562835289	0.0056446028834440274
375.9090142642185	-0.06882346807417912	0.005418647991768869
375.9151154508458	-0.040263594502036586	0.004236561070671285
375.9212166374732	-0.032874561604138756	0.0038005109786935494
375.9273178241007	-0.02712933744330186	0.003365937705644969
375.933419010728	-0.0270908032022008	0.003466943144102148
375.93952019735536	-0.0245020053727799	0.0031955198802861014
375.9456213839828	-0.042850551489137335	0.004277720046770058
375.9517225706103	-0.05817363060646548	0.005045522590128102
375.95782375723763	-0.06257239767874613	0.005051616635977111
375.963924943865	0.09185034650962315	0.030078631860212864
375.9700261304924	0.1644654297074843	0.03685408477000767
375.97612731711985	0.15305847584473659	0.03642419282661462
375.9822285037472	0.44313259480499423	0.05072488229403003
375.98832969037454	0.39588563425780904	0.04699941587052714
375.994430877002	0.6020737897885973	0.05370477971341846
376.0005320636294	0.4517049394615812	0.04684201828118835
376.00663325025664	0.40828483644114194	0.044671212120575135
376.01273443688416	0.5601455907371242	0.0495614442536195
376.0188356235115	0.550016437348166	0.05255743554937635
376.02493681013885	0.4586078928945553	0.05054762252253129
376.03103799676626	0.7221937531659552	0.060380918979331254
376.0371391833937	0.7346883900449853	0.05972917188732268
376.04324037002107	0.6258295345075084	0.05605547229775524
376.04934155664847	0.5945798403326865	0.05402578345234825
376.0554427432758	0.5672119627155645	0.04907628477542347
376.06154392990317	0.6537763510406646	0.05526851709084192
376.0676451165306	0.6503402742764884	0.05707786690491815
376.07374630315803	0.45849921276011546	0.04946146117037924
376.0798474897854	0.2298259082940427	0.041191804166960506
376.0859486764128	0.22023856437742884	0.04330529943047233
376.0920498630402	0.25076301462032724	0.044430388885853635
376.0981510496676	0.002845605327233852	0.026441619418247346
376.1042522362949	-0.1234041460472218	0.007033000126013825
376.11035342292234	-0.0944746540022767	0.006260413924157748
376.1164546095497	-0.10010998863883667	0.006549618288344705
376.1225557961772	-0.06364084708738073	0.005307766584038378
376.1286569828045	-0.05524552225245438	0.004654120099349706
376.13475816943185	-0.05616355459180486	0.0046934480388585035
376.14085935605937	-0.05463129635450414	0.004501490260132529
376.1469605426867	-0.07028455818041227	0.005434594931293244
376.15306172931406	-0.08440252035588887	0.005988309560821218
376.15916291594147	-0.10426492774843	0.006681012436131311
376.16526410256887	0.21168880480604133	0.037324437629867493
376.17136528919633	0.239107271359826	0.03867275627645075
376.1774664758236	0.3369500367943386	0.04406371272319938
376.183567662451	0.28560324972370704	0.04229424519533522
376.1896688490784	0.39327439907073336	0.04610578110679978
