waveobs	flux	err
375.00596363921636	0.3144187939363143	0.04658081263425524
375.0120648735968	0.38745243839675847	0.05277722872244743
375.0181661079772	0.23769284741134258	0.043207029379108544
375.0242673423577	0.1678632198664724	0.03600164631058225
375.0303685767381	-0.013704544441169267	0.020448252093788685
375.0364698111185	0.342800964880668	0.05000155452034855
375.0425710454989	0.3115755078525011	0.044202810867692975
375.0486722798793	0.28475119804863996	0.04379032600705367
375.0547735142597	0.4250185134611007	0.051672124841132046
375.06087474864023	0.530870220062473	0.05798061426251728
375.06697598302065	0.3174392757580811	0.043589768654706956
375.07307721740096	0.4481326796752488	0.05217355702843905
375.07917845178144	0.4485704970381293	0.05427053802290035
375.0852796861618	0.9484740066447768	0.07574713516962739
375.0913809205423	0.5081117408109532	0.05316761937054596
375.0974821549227	0.5022836216998636	0.05552144997905766
375.1035833893032	0.5009048522947588	0.05441455036551894
375.1096846236836	0.5815689573127244	0.05244200415495166
375.115785858064	0.6622024215518149	0.06344990093077639
375.12188709244435	0.6850943685009504	0.05710306482006928
375.1279883268248	0.9005805370016321	0.07479973301123533
375.1340895612052	0.7125467357032024	0.06334022444078655
375.1401907955856	0.6542372987195062	0.06519039063832811
375.14629202996605	0.5593653892633769	0.059126968726803605
375.1523932643465	0.6706129989029503	0.0602524763520967
375.1584944987269	0.6637645115438467	0.060185716283649375
375.1645957331073	0.47962280130537066	0.047603912942825774
375.17069696748774	0.5033546451586007	0.05070547664122235
375.1767982018682	0.5118552841426427	0.056448415387954524
375.18289943624865	0.6323776416787302	0.059831054398723965
375.18900067062896	0.8052537277723235	0.06277034996892339
375.19510190500944	0.742959391675365	0.05818251813939088
375.2012031393898	0.5921329841002512	0.055644262727282005
375.2073043737702	0.7315275562420015	0.059775731628631215
375.21340560815065	0.735387400548872	0.0656584819637339
375.21950684253113	0.7470536626431802	0.06053103196506434
375.22560807691144	0.7995346985433509	0.06679633953515172
375.23170931129187	0.6385332517284856	0.0575952125449998
375.2378105456724	0.6649438654220121	0.05173026137591391
375.24391178005277	0.6046953049898796	0.04788008360550356
375.2500130144332	0.7088042380015434	0.05614782771775024
375.2561142488136	0.6466029680945845	0.0537604050135001
375.26221548319404	0.8443077145356305	0.06314391803092163
375.26831671757446	0.8604806027105453	0.060872980567162616
375.2744179519549	0.6622284490083566	0.05122768370845217
375.2805191863353	0.4432679881113409	0.03933361370162895
375.28662042071574	0.5767482363092779	0.04106561263596154
375.2927216550961	0.38346302536461185	0.035337822938014816
375.29882288947647	0.5627209190621727	0.049316544501030284
375.30492412385695	0.7003074482237329	0.04944857904153208
375.3110253582374	0.8330150961029585	0.06070752355054776
375.3171265926178	0.7360197204004667	0.06028040094613225
375.3232278269982	0.7210876892938343	0.05178022815133197
375.32932906137853	0.8480066282159192	0.05920691128408121
375.3354302957591	0.8155303879705336	0.056774784315278874
375.3415315301395	0.7312398303325934	0.05371654502069909
375.34763276451986	0.72205305987159	0.05035636364160693
375.3537339989003	0.6344630758895592	0.045651380861740976
375.3598352332808	0.6299509313159862	0.04375964087069522
375.3659364676612	0.6353605666924975	0.04252092989025292
375.3720377020416	0.5184491374286971	0.03953898040408975
375.378138936422	0.6753630663494414	0.05122426092963432
375.3842401708024	0.8162647406151686	0.05972313716409254
375.3903414051828	0.7990066682853678	0.056836543458669245
375.3964426395632	0.6641396789735329	0.050632274928416
375.4025438739437	0.7402940545358232	0.05616946392105154
375.40864510832415	0.6944742984379709	0.05379627109967214
375.41474634270446	0.6554980575782605	0.050922419775104144
375.42084757708494	0.7071602795916719	0.056383186604431576
375.42694881146537	0.6071045686941485	0.0476729083595253
375.4330500458458	0.7443042815421566	0.05203960724724875
375.4391512802262	0.7296481101339204	0.050749550481620276
375.4452525146066	0.6360550904981102	0.04700127729936649
375.4513537489871	0.6422399473393892	0.04604100990435964
375.4574549833675	0.7822148334056012	0.04992920746289668
375.46355621774796	0.5594381545855696	0.04567276814884397
375.4696574521283	0.5307627705768032	0.04484254326583275
375.4757586865087	0.5943163563842963	0.048242686287523956
375.4818599208891	0.6781475774173488	0.0527860114828568
375.4879611552696	0.6982372867279567	0.049014474956608045
