3.737477869776312218e+02 -1.310706647884718468e-02 1.602250666370239962e-03
3.737531783713539539e+02 6.121238256521161630e-02 5.058217694516984123e-03
3.737585693447756512e+02 -2.023330282126771171e-02 3.905496137568111471e-03
3.737639598979551465e+02 2.407455464224767753e-03 9.636049549754196640e-04
3.737693500309513865e+02 -6.510663750898718939e-03 1.026374105581532052e-03
3.737747397438233179e+02 -1.032523772793763339e-01 1.201961147008905224e-02
3.737801290366298304e+02 -1.195596479896871359e-02 2.009374270997701245e-03
3.737855179094298137e+02 5.217370975933179576e-03 1.331254172353320882e-03
3.737909063622820440e+02 1.551384315580889295e-02 1.951697804429282151e-03
3.737962943952457522e+02 1.906989054946918449e-02 1.968387468950619917e-03
3.738016820083794300e+02 2.725368534045641972e-02 4.228317335081816994e-03
3.738070692017421948e+02 3.450681642339242794e-02 3.123947383485534308e-03
3.738124559753929930e+02 -2.994386513782811288e-01 4.236033271745816287e-02
3.738178423293906576e+02 1.269678764760400619e-02 2.159705039932615853e-03
3.738232282637939647e+02 1.845409182269033485e-02 2.303156194500338792e-03
3.738286137786619747e+02 -6.319486654089090860e-04 4.405993062930731673e-04
3.738339988740536910e+02 5.940482307310902127e-02 6.293188186767884051e-03
3.738393835500276055e+02 7.499216499418740476e-04 5.452289440925904866e-04
3.738447678066430626e+02 1.238623936202159874e-02 5.063658288633796078e-03
3.738501516439586112e+02 -1.957525722122018755e-03 5.848640251214672330e-04
3.738555350620335389e+02 -3.913350110616453659e-02 4.085820720782014359e-03
3.738609180609263376e+02 -3.301275132772722026e-02 4.633360386797305552e-03
3.738663006406961813e+02 4.066495755705481358e-02 4.292399125026515744e-03
3.738716828014018461e+02 1.599648536453705111e-02 2.264806950208479025e-03
3.738770645431022217e+02 -5.930270140247930095e-03 9.620163225346420061e-04
3.738824458658563117e+02 -3.622352684052247002e-02 4.274366065933362865e-03
3.738878267697228921e+02 4.408335617151776069e-03 1.142690783899205122e-03
3.738932072547610801e+02 -3.471393118325390853e-02 4.179417370381515763e-03
3.738985873210294812e+02 2.940050807418904677e-01 3.178196570294401779e-02
3.739039669685870422e+02 3.110162260316593971e-02 3.877085991494568472e-03
3.739093461974929369e+02 -3.913708288457417445e-02 7.030931733998672419e-03
3.739147250078058846e+02 5.359344170325829743e-02 4.374165242342562855e-03
3.739201033995846046e+02 -1.404057226294096183e-02 2.539233436895859883e-03
3.739254813728883278e+02 -1.395432835349906878e-02 2.000495093848050129e-03
3.739308589277757733e+02 -1.587568315668259553e-02 1.747502906588475902e-03
3.739362360643057741e+02 2.477709937064688159e-02 3.254354985884067193e-03
3.739416127825374474e+02 3.587471290630030174e-02 3.027066748958344260e-03
3.739469890825294556e+02 6.628858945850091451e-03 9.996620157736622273e-04
3.739523649643407452e+02 -1.134147740713851819e-02 1.647796179561780792e-03
3.739577404280305473e+02 1.127509781350513954e-02 1.542802197551443322e-03
3.739631154736572398e+02 -7.165767934285766083e-02 1.132411092558507741e-02
3.739684901012800538e+02 9.337069669991614196e-03 2.796190104643470151e-03
3.739738643109579357e+02 1.650290008461783144e-03 7.490441043546206814e-04
3.739792381027494912e+02 4.628592002788151083e-02 3.929220552582103100e-03
3.739846114767138943e+02 8.564197208369171699e-03 2.221160331707622542e-03
3.739899844329098073e+02 5.180871155294634878e-03 1.110120480309715208e-03
3.739953569713964043e+02 2.919407526797754629e-02 2.439476212599831721e-03
3.740007290922324046e+02 -2.194930397971216196e-02 2.652013697466408786e-03
3.740061007954766410e+02 3.234025676085522383e-02 3.113379216014429754e-03
3.740114720811882876e+02 1.718027327958291176e-02 2.254098396523779475e-03
3.740168429494259499e+02 -8.878235256035472978e-02 9.110358186904360736e-03
3.740222134002486882e+02 4.625113309876931894e-02 3.901391251208478211e-03
3.740275834337154492e+02 7.170141990695117623e-03 1.186016234374625200e-03
3.740329530498848953e+02 1.468332384512046652e-02 1.799024890076878934e-03
3.740383222488162005e+02 -3.241219482001025248e-02 3.623617828903734264e-03
3.740436910305680840e+02 2.051741250796705954e-02 2.249691345799032915e-03
3.740490593951995493e+02 8.477767375754788337e-02 8.876643979625153599e-03
3.740544273427694861e+02 -5.848726968215338384e-02 6.476885204830308031e-03
