wave_peak	wave_base	wave_top	note	flux	loggf	lower_state_eV	upper_state_eV	EW	EWR	error_f	errEWR
376.3849999999675	376.317999999969	376.4099999999669	Fe 1	0.07338147876022841	-0.23800000000000002	0.99	4.283	0.037871429870108185	-3.997320604632882	0.043812023003184083	0.0896177530680423
376.7269999999594	376.65999999996103	376.7349999999592	Fe 1	0.11270473993108795	-0.389	1.011	4.301	0.026437492456895004	-4.153806486369518	0.04472571813073783	0.22641756158671678
378.7969999999103	378.7359999999119	378.79799999991036	Fe 1	0.3539669718748635	-0.8590000000000001	1.011	4.283	0.007181946658075065	-4.722164355615547	0.045639468022374	0.42412571595551224
379.50899999989366	379.448999999895	379.5119999998935	Fe 1	0.18203528317834586	-0.7609999999999999	0.99	4.256	0.013711794529398014	-4.442127782837819	0.0442428681370549	0.37596922435467556
379.9609999998829	379.8869999998847	379.97399999988266	Fe 1	0.13379489718921633	-0.846	0.958	4.22	0.004364606106566091	-4.939793966047159	0.042699668126166386	2.279549315166494
381.5949999998443	381.524999999846	381.6149999998438	Fe 1	0.1856766919164096	0.237	1.485	4.733	0.030875914604162627	-4.091982844454529	0.041158353932204496	0.13433184299188683
382.0409999998337	381.9709999998354	382.0819999998328	Fe 1	0.041016405089711216	0.11900000000000001	0.859	4.103	0.05784519187272486	-3.819842707200355	0.03961914564909769	0.014880337108638642
382.454999999824	382.3869999998256	382.4669999998237	Fe 1	0.22407528035127827	-1.3619999999999999	0.0	3.241	0.03044712443769847	-4.099034060818472	0.03808229862747467	0.12436039383227372
382.5959999998206	382.51799999982245	382.6459999998194	Fe 1	0.05620082136293415	-0.037000000000000005	0.915	4.154	0.04035354693856594	-3.9768587114794083	0.03654811074148487	0.11503002623355132
382.790999999816	382.7199999998177	382.7949999998159	Fe 1	0.2283976390613373	0.062	1.557	4.796	0.017146908638673096	-4.348775884426679	0.03546321725589638	0.23276747748730228
383.42599999980104	383.36299999980247	383.4379999998007	Fe 1	0.10371173435026217	-0.302	0.958	4.191	0.020697736510294815	-4.267758704997722	0.034450153045099366	0.3456906650569482
385.09099999976166	385.0299999997631	385.1099999997612	Fe 1	0.8016181201854757	-1.734	0.99	4.209	-0.004097839450708883	-4.973008429630789	0.0334371225396246	-1.393596494394219
385.64599999974854	385.5759999997501	385.8449999997438	Fe 1	0.21245584097348386	-1.286	0.052	3.266	0.04009906634146553	-3.9830545704163147	0.03242412889864909	0.008051346519736817
385.9939999997402	385.9099999997423	386.0219999997396	Fe 1	0.04078148754357402	-0.71	0.0	3.211	0.051195908608712745	-3.87734529880443	0.03141117568875431	0.04315270348264337
386.56099999972685	386.50499999972817	386.5759999997265	Fe 1	0.5088832812824937	-0.982	1.011	4.218	0.019604790352567833	-4.294855833635449	0.030398266951762343	0.032300206730382704
387.2569999997104	387.1799999997122	387.27799999970983	Fe 1	0.4137305291566464	-0.9279999999999999	0.99	4.191	0.024193789915452155	-4.204295371572098	0.028292131539801882	0.06611043444984864
388.64099999967766	388.5669999996794	388.64199999967764	Fe 1	0.06085589616983475	-1.0759999999999998	0.052	3.241	0.023001704253256774	-4.2277885997677895	0.025796473709765157	0.4511018325321378
388.710999999676	388.65799999967726	388.711999999676	Fe 1	0.28478557071470695	-1.1440000000000001	0.915	4.103	-0.013558239206785738	-4.457423538897001	0.023320028156387108	-0.5414522885010659
388.8919999996717	388.7939999996741	388.95499999967024	Fe 1	-0.00018248023968844843	-0.5479999999999999	1.608	4.796	0.0965131479251575	-3.6052425282156197	0.0208696353378228	0.09657475431204846
389.5699999996557	389.50899999965714	389.57899999965554	Fe 1	0.2757995717840561	-1.67	0.11	3.292	0.013309234636672246	-4.466432423778392	0.018455675376849445	0.17103286854048613
390.3019999996384	390.2379999996399	390.3349999996376	Fe 1	0.4046381280062095	-0.466	1.557	4.733	0.024879311136206127	-4.195562425369557	0.016094549905496684	0.008247814067286967
390.6499999996302	390.5879999996317	390.65899999963	Fe 1	0.5285479758745334	-2.2430000000000003	0.11	3.283	0.01009116166987567	-4.587846664610763	0.01801926935642247	0.02078318760074144
392.03399999959737	391.96099999959915	392.050999999597	Fe 1	0.3295298136974649	-1.746	0.121	3.283	0.021875104484240432	-4.253373597722171	0.022574648669404854	0.03400023011948179
392.2969999995912	392.2299999995928	392.3159999995908	Fe 1	0.28245355029664576	-1.651	0.052	3.211	0.027807846739177133	-4.149447625781504	0.027228283516968314	0.05047840927902818
392.7979999995794	392.70999999958144	392.81799999957883	Fe 1	0.2639684400928317	-1.5219999999999998	0.11	3.266	0.026544189289369195	-4.170199802143092	0.03193725176560038	0.0746165652147258
393.03499999957376	392.9469999995758	393.0589999995732	Fe 1	0.2083241695544756	-1.4909999999999999	0.087	3.241	0.030334703339067508	-4.11249147419911	0.03668024868677788	0.09823370426680075
404.59099999930055	404.51199999930236	404.60899999930007	Fe 1	0.06565934692702605	0.28	1.485	4.549	0.040219469479703174	-4.00257988011784	0.04144559329330425	0.05682610964879143
406.3669999992585	406.2869999992604	406.388999999258	Fe 1	0.14403566098577394	0.062	1.557	4.608	0.03343955457085423	-4.084657948971761	0.04315198897447412	0.027775052725434915
407.1839999992392	407.1029999992411	407.1959999992389	Fe 1	0.1729604051760474	-0.022000000000000002	1.608	4.652	0.025629280050417272	-4.201054297744384	0.042137328769246495	0.060616938405755785
420.2099999989312	420.1429999989328	420.21799999893096	Fe 1	0.3329926955723411	-0.708	1.485	4.435	0.012973402274981475	-4.510412498612276	0.04112433603219927	0.1583206740843312
